prompt_name,idx,actual,predicted,explanation,json_valid,raw
Prompt_1_FewShot,123,4,4.0,"Reviewer explicitly states '4 stars', repeatedly praises cleanliness, speed, spaciousness, and gives detailed positive recommendation, but ties rating to comparison with other locations rather than absolute perfection",True,"{""predicted_stars"": 4, ""explanation"": ""Reviewer explicitly states '4 stars', repeatedly praises cleanliness, speed, spaciousness, and gives detailed positive recommendation, but ties rating to comparison with other locations rather than absolute perfection""}"
Prompt_1_FewShot,124,4,5.0,"Positive language ('Great place'), praise for pricing ('best around'), and appreciation for low crowding",True,"{""predicted_stars"": 5, ""explanation"": ""Positive language ('Great place'), praise for pricing ('best around'), and appreciation for low crowding""}"
Prompt_1_FewShot,125,4,4.0,"Overall positive tone, acknowledges minor service issues but dismisses them, praises food quality, local sourcing, specific menu items, and ends with confidence in customer satisfaction",True,"{""predicted_stars"": 4, ""explanation"": ""Overall positive tone, acknowledges minor service issues but dismisses them, praises food quality, local sourcing, specific menu items, and ends with confidence in customer satisfaction""}"
Prompt_1_FewShot,126,4,4.0,"Overall positive tone with praise for cleanliness, shopping, and food; minor complaints about walking distance, security machines, and shuttle time don't outweigh the positives",True,"{""predicted_stars"": 4, ""explanation"": ""Overall positive tone with praise for cleanliness, shopping, and food; minor complaints about walking distance, security machines, and shuttle time don't outweigh the positives""}"
Prompt_1_FewShot,127,4,5.0,"Enthusiastic storytelling, vivid excitement ('holy mecca of cupcake land', 'psyched'), praise for helpful staff, intent to return implied by detailed experience and mini-cupcake interest",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic storytelling, vivid excitement ('holy mecca of cupcake land', 'psyched'), praise for helpful staff, intent to return implied by detailed experience and mini-cupcake interest""}"
Prompt_1_FewShot,128,5,5.0,"Glowing praise for the theater's unique value, gratitude to the owner, emphasis on cultural importance and personal appreciation",True,"{""predicted_stars"": 5, ""explanation"": ""Glowing praise for the theater's unique value, gratitude to the owner, emphasis on cultural importance and personal appreciation""}"
Prompt_1_FewShot,129,4,5.0,"Enthusiastic praise throughout ('exceeded my expectations', 'outstanding', 'very impressed', 'Muy delicious'), intent to return ('fun place to hang out'), detailed positive descriptions of food quality and freshness, and appreciation for atmosphere and value.",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise throughout ('exceeded my expectations', 'outstanding', 'very impressed', 'Muy delicious'), intent to return ('fun place to hang out'), detailed positive descriptions of food quality and freshness, and appreciation for atmosphere and value.""}"
Prompt_1_FewShot,130,3,3.0,"Mixed tone with both positive (fun night, good service) and negative (bad pancakes, drunk crowd), overall neutral impression",True,"{""predicted_stars"": 3, ""explanation"": ""Mixed tone with both positive (fun night, good service) and negative (bad pancakes, drunk crowd), overall neutral impression""}"
Prompt_1_FewShot,131,4,4.0,"Overall very positive tone with praise for beer selection, crab cakes, and atmosphere; only minor complaint about music, strong intent to return",True,"{""predicted_stars"": 4, ""explanation"": ""Overall very positive tone with praise for beer selection, crab cakes, and atmosphere; only minor complaint about music, strong intent to return""}"
Prompt_1_FewShot,132,3,4.0,"Overall positive tone despite minor criticisms; praises staff, convenience, and amenities, with only small suggestions for improvement",True,"{""predicted_stars"": 4, ""explanation"": ""Overall positive tone despite minor criticisms; praises staff, convenience, and amenities, with only small suggestions for improvement""}"
Prompt_1_FewShot,133,4,4.0,"Strongly positive tone, praise for food quality, value, and atmosphere, but explicitly withholds 5 stars until more dishes are tried",True,"{""predicted_stars"": 4, ""explanation"": ""Strongly positive tone, praise for food quality, value, and atmosphere, but explicitly withholds 5 stars until more dishes are tried""}"
Prompt_1_FewShot,134,5,5.0,"Enthusiastic praise ('Love Belly Rubz!!'), relief over dog's positive experience, intent to return ('We will be returning'), and overall satisfaction with both playtime and grooming results",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise ('Love Belly Rubz!!'), relief over dog's positive experience, intent to return ('We will be returning'), and overall satisfaction with both playtime and grooming results""}"
Prompt_1_FewShot,135,5,5.0,"Overwhelmingly positive language ('fantastic', 'great', 'superior', 'delish'), detailed praise for food quality, service, and atmosphere, explicit intent to return",True,"{""predicted_stars"": 5, ""explanation"": ""Overwhelmingly positive language ('fantastic', 'great', 'superior', 'delish'), detailed praise for food quality, service, and atmosphere, explicit intent to return""}"
Prompt_1_FewShot,136,4,3.0,"Mixed feedback: dinner 'good' but lacking flavor, brunch 'great' and 'very good', service described negatively as 'uninterested' and 'angst'. Overall tone leans positive but service complaint balances it to middle rating",True,"{""predicted_stars"": 3, ""explanation"": ""Mixed feedback: dinner 'good' but lacking flavor, brunch 'great' and 'very good', service described negatively as 'uninterested' and 'angst'. Overall tone leans positive but service complaint balances it to middle rating""}"
Prompt_1_FewShot,137,3,4.0,"Overall positive tone, describes course as 'great', 'fun', 'fantastic view', and 'great place'; minor caveats about it being a local course rather than destination, but strong personal endorsement and praise for food and scenery",True,"{""predicted_stars"": 4, ""explanation"": ""Overall positive tone, describes course as 'great', 'fun', 'fantastic view', and 'great place'; minor caveats about it being a local course rather than destination, but strong personal endorsement and praise for food and scenery""}"
Prompt_1_FewShot,138,4,4.0,"Strong praise for food quality and intent to return, but explicit 1-star deduction for lighting and butter/Parmesan issues",True,"{""predicted_stars"": 4, ""explanation"": ""Strong praise for food quality and intent to return, but explicit 1-star deduction for lighting and butter/Parmesan issues""}"
Prompt_1_FewShot,139,4,,,False,Max retries exceeded
Prompt_1_FewShot,140,1,2.0,"Predominantly negative tone with repeated price complaints, 'simply ok' food, and explicit advice to 'take your money elsewhere', tempered only by acknowledging it might suit families with children",True,"{""predicted_stars"": 2, ""explanation"": ""Predominantly negative tone with repeated price complaints, 'simply ok' food, and explicit advice to 'take your money elsewhere', tempered only by acknowledging it might suit families with children""}"
Prompt_1_FewShot,141,5,5.0,"Extremely enthusiastic tone, repeated praise ('yum yum yum', 'at the top of my list', 'the bomb'), frequent patronage (30+ visits), multiple specific positives (fresh chips, great specials, kids eat free), and strong recommendation of favorite dish",True,"{""predicted_stars"": 5, ""explanation"": ""Extremely enthusiastic tone, repeated praise ('yum yum yum', 'at the top of my list', 'the bomb'), frequent patronage (30+ visits), multiple specific positives (fresh chips, great specials, kids eat free), and strong recommendation of favorite dish""}"
Prompt_1_FewShot,142,4,,,False,Max retries exceeded
Prompt_1_FewShot,143,4,,,False,Max retries exceeded
Prompt_1_FewShot,144,3,,,False,Max retries exceeded
Prompt_1_FewShot,145,5,5.0,"Enthusiastic praise ('so freaking good', 'absolutely delicious'), compliments on drinks, service, and food, strong positive emotion ('Love everything'), desire to return implied by wishing to live closer",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise ('so freaking good', 'absolutely delicious'), compliments on drinks, service, and food, strong positive emotion ('Love everything'), desire to return implied by wishing to live closer""}"
Prompt_1_FewShot,146,5,,,False,Max retries exceeded
Prompt_1_FewShot,147,4,,,False,Max retries exceeded
Prompt_1_FewShot,148,4,,,False,Max retries exceeded
Prompt_1_FewShot,149,3,,,False,Max retries exceeded
Prompt_1_FewShot,150,4,,,False,Max retries exceeded
Prompt_1_FewShot,151,5,,,False,Max retries exceeded
Prompt_1_FewShot,152,5,,,False,Max retries exceeded
Prompt_1_FewShot,153,4,,,False,Max retries exceeded
Prompt_1_FewShot,154,2,,,False,Max retries exceeded
Prompt_1_FewShot,155,5,,,False,Max retries exceeded
Prompt_1_FewShot,156,4,4.0,"Positive tone, praise for food quality and atmosphere, minor quibble about location but overall strong endorsement",True,"{""predicted_stars"": 4, ""explanation"": ""Positive tone, praise for food quality and atmosphere, minor quibble about location but overall strong endorsement""}"
Prompt_1_FewShot,157,1,1.0,"Extremely negative language ('Disgusting'), criticism of decor, food described as 'pretty bad' and 'no flavor', accusation of fake reviews",True,"{""predicted_stars"": 1, ""explanation"": ""Extremely negative language ('Disgusting'), criticism of decor, food described as 'pretty bad' and 'no flavor', accusation of fake reviews""}"
Prompt_1_FewShot,158,2,,,False,Max retries exceeded
Prompt_1_FewShot,159,3,,,False,Max retries exceeded
Prompt_1_FewShot,160,4,5.0,"Consistently positive descriptors ('reliably good', 'great', 'fabulous', 'outstanding'), enthusiasm for multiple offerings, and explicit exception to usual dislike of chains all point to a top rating.",True,"{""predicted_stars"": 5, ""explanation"": ""Consistently positive descriptors ('reliably good', 'great', 'fabulous', 'outstanding'), enthusiasm for multiple offerings, and explicit exception to usual dislike of chains all point to a top rating.""}"
Prompt_1_FewShot,161,2,,,False,Max retries exceeded
Prompt_1_FewShot,162,1,,,False,Max retries exceeded
Prompt_1_FewShot,163,4,,,False,Max retries exceeded
Prompt_1_FewShot,164,4,,,False,Max retries exceeded
Prompt_1_FewShot,165,5,,,False,Max retries exceeded
Prompt_1_FewShot,166,4,5.0,"Enthusiastic praise about freshness, declares it 'number one sub place', clear intent to return",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise about freshness, declares it 'number one sub place', clear intent to return""}"
Prompt_1_FewShot,167,4,4.0,"Positive tone, year-long patronage, consistent satisfaction with food, minor caveat about heat level still framed positively",True,"{""predicted_stars"": 4, ""explanation"": ""Positive tone, year-long patronage, consistent satisfaction with food, minor caveat about heat level still framed positively""}"
Prompt_1_FewShot,168,4,,,False,Max retries exceeded
Prompt_1_FewShot,169,4,,,False,Max retries exceeded
Prompt_1_FewShot,170,3,,,False,Max retries exceeded
Prompt_1_FewShot,171,3,,,False,Max retries exceeded
Prompt_1_FewShot,172,4,,,False,Max retries exceeded
Prompt_1_FewShot,173,5,,,False,Max retries exceeded
Prompt_1_FewShot,174,5,,,False,Max retries exceeded
Prompt_1_FewShot,175,4,,,False,Max retries exceeded
Prompt_1_FewShot,176,3,2.0,"Negative tone focused on pricing, 'just ok' food, 'outrageous' cost indicates strong dissatisfaction",True,"{""predicted_stars"": 2, ""explanation"": ""Negative tone focused on pricing, 'just ok' food, 'outrageous' cost indicates strong dissatisfaction""}"
Prompt_1_FewShot,177,1,,,False,Max retries exceeded
Prompt_1_FewShot,178,3,,,False,Max retries exceeded
Prompt_1_FewShot,179,4,4.0,"Positive tone with enjoyment of food and setting, minor enthusiasm but not extreme praise",True,"{""predicted_stars"": 4, ""explanation"": ""Positive tone with enjoyment of food and setting, minor enthusiasm but not extreme praise""}"
Prompt_1_FewShot,180,3,5.0,"All positive bullet points, enthusiastic tone with 'YUMMIE' in caps, no complaints mentioned",True,"{""predicted_stars"": 5, ""explanation"": ""All positive bullet points, enthusiastic tone with 'YUMMIE' in caps, no complaints mentioned""}"
Prompt_1_FewShot,181,5,5.0,"Glowing praise throughout ('top notch service', 'amazing prices', 'really love this place'), explicit loyalty ('will not look for another hair place'), multiple positive experiences, and strong recommendation",True,"{""predicted_stars"": 5, ""explanation"": ""Glowing praise throughout ('top notch service', 'amazing prices', 'really love this place'), explicit loyalty ('will not look for another hair place'), multiple positive experiences, and strong recommendation""}"
Prompt_1_FewShot,182,5,5.0,"Explicitly states '5 stars' for happy hour, enthusiastic praise for value and selection, only minor complaint about fish chili and parking validation",True,"{""predicted_stars"": 5, ""explanation"": ""Explicitly states '5 stars' for happy hour, enthusiastic praise for value and selection, only minor complaint about fish chili and parking validation""}"
Prompt_1_FewShot,183,5,5.0,"Extremely enthusiastic praise, repeated cravings and intent to return, strong positive language ('to DIE for', 'died and gone to heaven'), explicit recommendation to others",True,"{""predicted_stars"": 5, ""explanation"": ""Extremely enthusiastic praise, repeated cravings and intent to return, strong positive language ('to DIE for', 'died and gone to heaven'), explicit recommendation to others""}"
Prompt_1_FewShot,184,4,4.0,"Positive tone, praise for food quality ('very tasty'), intent to return, only minor complaint about slow service which is excused due to crowd",True,"{""predicted_stars"": 4, ""explanation"": ""Positive tone, praise for food quality ('very tasty'), intent to return, only minor complaint about slow service which is excused due to crowd""}"
Prompt_1_FewShot,185,2,2.0,"Negative tone ('not exactly what I would call great'), limited praise restricted to a narrow use-case (teenagers, shakes/ice cream)",True,"{""predicted_stars"": 2, ""explanation"": ""Negative tone ('not exactly what I would call great'), limited praise restricted to a narrow use-case (teenagers, shakes/ice cream)""}"
Prompt_1_FewShot,186,4,4.0,"Overwhelmingly positive tone with multiple exclamation points, praise for drinks, food, and atmosphere, and clear intent to return; one minor negative about a creepy patron, but framed as an isolated incident that won't deter future visits",True,"{""predicted_stars"": 4, ""explanation"": ""Overwhelmingly positive tone with multiple exclamation points, praise for drinks, food, and atmosphere, and clear intent to return; one minor negative about a creepy patron, but framed as an isolated incident that won't deter future visits""}"
Prompt_1_FewShot,187,3,3.0,"Mixed feedback with both likes (pita, fire feta, tea) and dislikes (salad, rice, tzatziki), overall tone is lukewarm ('pretty good', 'decent'), and conditional return intent ('I'll be back when I'm in the 'hood')",True,"{""predicted_stars"": 3, ""explanation"": ""Mixed feedback with both likes (pita, fire feta, tea) and dislikes (salad, rice, tzatziki), overall tone is lukewarm ('pretty good', 'decent'), and conditional return intent ('I'll be back when I'm in the 'hood')""}"
Prompt_1_FewShot,188,5,5.0,"Enthusiastic praise ('awesome', 'delicious'), mention of free extras, unique positive experience, and strong anticipation for return",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise ('awesome', 'delicious'), mention of free extras, unique positive experience, and strong anticipation for return""}"
Prompt_1_FewShot,189,5,5.0,"Enthusiastic tone, praise for quality and freshness, explicit recommendation to try, positive value assessment",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic tone, praise for quality and freshness, explicit recommendation to try, positive value assessment""}"
Prompt_1_FewShot,190,3,3.0,"Mixed sentiment: service and atmosphere praised enthusiastically (5-star level), but main dishes described as 'bland' and 'salty', with explicit preference for higher-end steakhouses; overall experience averages to middle rating",True,"{""predicted_stars"": 3, ""explanation"": ""Mixed sentiment: service and atmosphere praised enthusiastically (5-star level), but main dishes described as 'bland' and 'salty', with explicit preference for higher-end steakhouses; overall experience averages to middle rating""}"
Prompt_1_FewShot,191,4,5.0,"Enthusiastic praise ('outstanding', 'amazing', 'delicious', 'tasty'), explicit recommendation, and strong intent to return",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise ('outstanding', 'amazing', 'delicious', 'tasty'), explicit recommendation, and strong intent to return""}"
Prompt_1_FewShot,192,5,5.0,"Enthusiastic praise ('best workout I've ever had'), strong intent to return ('FOR SURE'), positive memory years later",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise ('best workout I've ever had'), strong intent to return ('FOR SURE'), positive memory years later""}"
Prompt_1_FewShot,193,3,4.0,"Consistently positive comments about coffee and food ('pretty solid', 'a win', 'cute little box'), but slight reservation about atmosphere prevents 5 stars",True,"{""predicted_stars"": 4, ""explanation"": ""Consistently positive comments about coffee and food ('pretty solid', 'a win', 'cute little box'), but slight reservation about atmosphere prevents 5 stars""}"
Prompt_1_FewShot,194,5,5.0,"Enthusiastic praise ('Love this place!', 'Fantastic drinks and goodies!!'), positive tone, strong endorsement",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise ('Love this place!', 'Fantastic drinks and goodies!!'), positive tone, strong endorsement""}"
Prompt_1_FewShot,195,4,4.0,"Positive enthusiasm for products ('hooked', 'so cool', 'amazed') but slight reservation about high price keeps it from perfect 5-star praise",True,"{""predicted_stars"": 4, ""explanation"": ""Positive enthusiasm for products ('hooked', 'so cool', 'amazed') but slight reservation about high price keeps it from perfect 5-star praise""}"
Prompt_1_FewShot,196,4,5.0,"Glowing praise throughout, explicit preference over competitor, highlights superior menu variety, affordability, and food quality, strong endorsement",True,"{""predicted_stars"": 5, ""explanation"": ""Glowing praise throughout, explicit preference over competitor, highlights superior menu variety, affordability, and food quality, strong endorsement""}"
Prompt_1_FewShot,197,3,4.0,"Strong praise for authenticity and generous portions, clear recommendation, but docked one star for weak margaritas and dessert",True,"{""predicted_stars"": 4, ""explanation"": ""Strong praise for authenticity and generous portions, clear recommendation, but docked one star for weak margaritas and dessert""}"
Prompt_1_FewShot,198,4,5.0,"Enthusiastic praise ('Very good food!'), appreciation for service (split tacos, no charge), positive comments on portions and friendly server, explicit intent to return",True,"{""predicted_stars"": 5, ""explanation"": ""Enthusiastic praise ('Very good food!'), appreciation for service (split tacos, no charge), positive comments on portions and friendly server, explicit intent to return""}"
Prompt_1_FewShot,199,5,5.0,"Glowing praise throughout, calls the place 'fantastic', expresses regret for not visiting sooner, highlights multiple positives (bread, salads, wine selection), and states intent to return frequently",True,"{""predicted_stars"": 5, ""explanation"": ""Glowing praise throughout, calls the place 'fantastic', expresses regret for not visiting sooner, highlights multiple positives (bread, salads, wine selection), and states intent to return frequently""}"
